x,y,z,xrot,yrot
509000,194000,-9500,513274.032,196721.0874
509000,194000,-10500,513274.032,196721.0874
509000,194000,-11500,513274.032,196721.0874
511000,194000,-5500,515086.6476,197566.3239
511000,194000,-6500,515086.6476,197566.3239
511000,194000,-7500,515086.6476,197566.3239
511000,194000,-8500,515086.6476,197566.3239
511000,194000,-9500,515086.6476,197566.3239
511000,194000,-10500,515086.6476,197566.3239
511000,194000,-11500,515086.6476,197566.3239
513000,194000,-5500,516899.2632,198411.5604
513000,194000,-6500,516899.2632,198411.5604
513000,194000,-7500,516899.2632,198411.5604
513000,194000,-8500,516899.2632,198411.5604
513000,194000,-9500,516899.2632,198411.5604
513000,194000,-10500,516899.2632,198411.5604
513000,194000,-11500,516899.2632,198411.5604
497000,196000,-5500,501553.1021,193462.2838
497000,196000,-6500,501553.1021,193462.2838
497000,196000,-7500,501553.1021,193462.2838
497000,196000,-8500,501553.1021,193462.2838
497000,196000,-9500,501553.1021,193462.2838
497000,196000,-10500,501553.1021,193462.2838
497000,196000,-11500,501553.1021,193462.2838
499000,196000,-5500,503365.7176,194307.5203
499000,196000,-6500,503365.7176,194307.5203
499000,196000,-7500,503365.7176,194307.5203
499000,196000,-8500,503365.7176,194307.5203
499000,196000,-9500,503365.7176,194307.5203
499000,196000,-10500,503365.7176,194307.5203
499000,196000,-11500,503365.7176,194307.5203
501000,196000,-5500,505178.3332,195152.7569
501000,196000,-6500,505178.3332,195152.7569
501000,196000,-7500,505178.3332,195152.7569
501000,196000,-8500,505178.3332,195152.7569
501000,196000,-9500,505178.3332,195152.7569
501000,196000,-10500,505178.3332,195152.7569
501000,196000,-11500,505178.3332,195152.7569
503000,196000,-5500,506990.9488,195997.9934
503000,196000,-6500,506990.9488,195997.9934
503000,196000,-7500,506990.9488,195997.9934
503000,196000,-8500,506990.9488,195997.9934
503000,196000,-9500,506990.9488,195997.9934
503000,196000,-10500,506990.9488,195997.9934
503000,196000,-11500,506990.9488,195997.9934
505000,196000,-5500,508803.5644,196843.2299
505000,196000,-6500,508803.5644,196843.2299
505000,196000,-7500,508803.5644,196843.2299
505000,196000,-8500,508803.5644,196843.2299
505000,196000,-9500,508803.5644,196843.2299
505000,196000,-10500,508803.5644,196843.2299
505000,196000,-11500,508803.5644,196843.2299
507000,196000,-5500,510616.1799,197688.4664
507000,196000,-6500,510616.1799,197688.4664
507000,196000,-7500,510616.1799,197688.4664
507000,196000,-8500,510616.1799,197688.4664
507000,196000,-9500,510616.1799,197688.4664
507000,196000,-10500,510616.1799,197688.4664
507000,196000,-11500,510616.1799,197688.4664
509000,196000,-5500,512428.7955,198533.703
509000,196000,-6500,512428.7955,198533.703
509000,196000,-7500,512428.7955,198533.703
509000,196000,-8500,512428.7955,198533.703
509000,196000,-9500,512428.7955,198533.703
509000,196000,-10500,512428.7955,198533.703
509000,196000,-11500,512428.7955,198533.703
511000,196000,-5500,514241.4111,199378.9395
511000,196000,-6500,514241.4111,199378.9395
511000,196000,-7500,514241.4111,199378.9395
511000,196000,-8500,514241.4111,199378.9395
511000,196000,-9500,514241.4111,199378.9395
511000,196000,-10500,514241.4111,199378.9395
511000,196000,-11500,514241.4111,199378.9395
513000,196000,-5500,516054.0267,200224.176
513000,196000,-6500,516054.0267,200224.176
513000,196000,-7500,516054.0267,200224.176
513000,196000,-8500,516054.0267,200224.176
513000,196000,-9500,516054.0267,200224.176
513000,196000,-10500,516054.0267,200224.176
513000,196000,-11500,516054.0267,200224.176
497000,198000,-5500,500707.8655,195274.8994
497000,198000,-6500,500707.8655,195274.8994
497000,198000,-7500,500707.8655,195274.8994
497000,198000,-8500,500707.8655,195274.8994
497000,198000,-9500,500707.8655,195274.8994
497000,198000,-10500,500707.8655,195274.8994
497000,198000,-11500,500707.8655,195274.8994
499000,198000,-5500,502520.4811,196120.1359
499000,198000,-6500,502520.4811,196120.1359
499000,198000,-7500,502520.4811,196120.1359
499000,198000,-8500,502520.4811,196120.1359
499000,198000,-9500,502520.4811,196120.1359
499000,198000,-10500,502520.4811,196120.1359
499000,198000,-11500,502520.4811,196120.1359
501000,198000,-5500,504333.0967,196965.3724
501000,198000,-6500,504333.0967,196965.3724
501000,198000,-7500,504333.0967,196965.3724
501000,198000,-8500,504333.0967,196965.3724
501000,198000,-9500,504333.0967,196965.3724
501000,198000,-10500,504333.0967,196965.3724
501000,198000,-11500,504333.0967,196965.3724
503000,198000,-5500,506145.7123,197810.609
503000,198000,-6500,506145.7123,197810.609
503000,198000,-7500,506145.7123,197810.609
503000,198000,-8500,506145.7123,197810.609
503000,198000,-9500,506145.7123,197810.609
503000,198000,-10500,506145.7123,197810.609
503000,198000,-11500,506145.7123,197810.609
505000,198000,-5500,507958.3278,198655.8455
505000,198000,-6500,507958.3278,198655.8455
505000,198000,-7500,507958.3278,198655.8455
505000,198000,-8500,507958.3278,198655.8455
505000,198000,-9500,507958.3278,198655.8455
505000,198000,-10500,507958.3278,198655.8455
505000,198000,-11500,507958.3278,198655.8455
507000,198000,-5500,509770.9434,199501.082
507000,198000,-6500,509770.9434,199501.082
507000,198000,-7500,509770.9434,199501.082
507000,198000,-8500,509770.9434,199501.082
507000,198000,-9500,509770.9434,199501.082
507000,198000,-10500,509770.9434,199501.082
507000,198000,-11500,509770.9434,199501.082
509000,198000,-5500,511583.559,200346.3185
509000,198000,-6500,511583.559,200346.3185
509000,198000,-7500,511583.559,200346.3185
509000,198000,-8500,511583.559,200346.3185
509000,198000,-9500,511583.559,200346.3185
509000,198000,-10500,511583.559,200346.3185
509000,198000,-11500,511583.559,200346.3185
511000,198000,-5500,513396.1746,201191.5551
511000,198000,-6500,513396.1746,201191.5551
511000,198000,-7500,513396.1746,201191.5551
511000,198000,-8500,513396.1746,201191.5551
511000,198000,-9500,513396.1746,201191.5551
511000,198000,-10500,513396.1746,201191.5551
511000,198000,-11500,513396.1746,201191.5551
513000,198000,-5500,515208.7901,202036.7916
513000,198000,-6500,515208.7901,202036.7916
513000,198000,-7500,515208.7901,202036.7916
513000,198000,-8500,515208.7901,202036.7916
513000,198000,-9500,515208.7901,202036.7916
513000,198000,-10500,515208.7901,202036.7916
513000,198000,-11500,515208.7901,202036.7916
497000,200000,-5500,499862.629,197087.515
497000,200000,-6500,499862.629,197087.515
497000,200000,-7500,499862.629,197087.515
497000,200000,-8500,499862.629,197087.515
497000,200000,-9500,499862.629,197087.515
497000,200000,-10500,499862.629,197087.515
497000,200000,-11500,499862.629,197087.515
499000,200000,-5500,501675.2446,197932.7515
499000,200000,-6500,501675.2446,197932.7515
499000,200000,-7500,501675.2446,197932.7515
499000,200000,-8500,501675.2446,197932.7515
499000,200000,-9500,501675.2446,197932.7515
499000,200000,-10500,501675.2446,197932.7515
499000,200000,-11500,501675.2446,197932.7515
501000,200000,-5500,503487.8602,198777.988
501000,200000,-6500,503487.8602,198777.988
501000,200000,-7500,503487.8602,198777.988
501000,200000,-8500,503487.8602,198777.988
501000,200000,-9500,503487.8602,198777.988
501000,200000,-10500,503487.8602,198777.988
501000,200000,-11500,503487.8602,198777.988
503000,200000,-5500,505300.4757,199623.2245
503000,200000,-6500,505300.4757,199623.2245
503000,200000,-7500,505300.4757,199623.2245
503000,200000,-8500,505300.4757,199623.2245
503000,200000,-9500,505300.4757,199623.2245
503000,200000,-10500,505300.4757,199623.2245
503000,200000,-11500,505300.4757,199623.2245
505000,200000,-5500,507113.0913,200468.4611
505000,200000,-6500,507113.0913,200468.4611
505000,200000,-7500,507113.0913,200468.4611
505000,200000,-8500,507113.0913,200468.4611
505000,200000,-9500,507113.0913,200468.4611
505000,200000,-10500,507113.0913,200468.4611
505000,200000,-11500,507113.0913,200468.4611
507000,200000,-5500,508925.7069,201313.6976
507000,200000,-6500,508925.7069,201313.6976
507000,200000,-7500,508925.7069,201313.6976
507000,200000,-8500,508925.7069,201313.6976
507000,200000,-9500,508925.7069,201313.6976
507000,200000,-10500,508925.7069,201313.6976
507000,200000,-11500,508925.7069,201313.6976
509000,200000,-5500,510738.3225,202158.9341
509000,200000,-6500,510738.3225,202158.9341
509000,200000,-7500,510738.3225,202158.9341
509000,200000,-8500,510738.3225,202158.9341
509000,200000,-9500,510738.3225,202158.9341
509000,200000,-10500,510738.3225,202158.9341
509000,200000,-11500,510738.3225,202158.9341
511000,200000,-5500,512550.938,203004.1706
511000,200000,-6500,512550.938,203004.1706
511000,200000,-7500,512550.938,203004.1706
511000,200000,-8500,512550.938,203004.1706
511000,200000,-9500,512550.938,203004.1706
511000,200000,-10500,512550.938,203004.1706
511000,200000,-11500,512550.938,203004.1706
513000,200000,-5500,514363.5536,203849.4072
513000,200000,-6500,514363.5536,203849.4072
513000,200000,-7500,514363.5536,203849.4072
513000,200000,-8500,514363.5536,203849.4072
513000,200000,-9500,514363.5536,203849.4072
513000,200000,-10500,514363.5536,203849.4072
513000,200000,-11500,514363.5536,203849.4072
497000,202000,-5500,499017.3925,198900.1305
497000,202000,-6500,499017.3925,198900.1305
497000,202000,-7500,499017.3925,198900.1305
497000,202000,-8500,499017.3925,198900.1305
497000,202000,-9500,499017.3925,198900.1305
497000,202000,-10500,499017.3925,198900.1305
497000,202000,-11500,499017.3925,198900.1305
499000,202000,-5500,500830.0081,199745.3671
499000,202000,-6500,500830.0081,199745.3671
499000,202000,-7500,500830.0081,199745.3671
499000,202000,-8500,500830.0081,199745.3671
499000,202000,-9500,500830.0081,199745.3671
499000,202000,-10500,500830.0081,199745.3671
499000,202000,-11500,500830.0081,199745.3671
501000,202000,-5500,502642.6236,200590.6036
501000,202000,-6500,502642.6236,200590.6036
501000,202000,-7500,502642.6236,200590.6036
501000,202000,-8500,502642.6236,200590.6036
501000,202000,-9500,502642.6236,200590.6036
501000,202000,-10500,502642.6236,200590.6036
501000,202000,-11500,502642.6236,200590.6036
503000,202000,-5500,504455.2392,201435.8401
503000,202000,-6500,504455.2392,201435.8401
503000,202000,-7500,504455.2392,201435.8401
503000,202000,-8500,504455.2392,201435.8401
503000,202000,-9500,504455.2392,201435.8401
503000,202000,-10500,504455.2392,201435.8401
503000,202000,-11500,504455.2392,201435.8401
505000,202000,-5500,506267.8548,202281.0766
505000,202000,-6500,506267.8548,202281.0766
505000,202000,-7500,506267.8548,202281.0766
505000,202000,-8500,506267.8548,202281.0766
505000,202000,-9500,506267.8548,202281.0766
505000,202000,-10500,506267.8548,202281.0766
505000,202000,-11500,506267.8548,202281.0766
507000,202000,-5500,508080.4704,203126.3132
507000,202000,-6500,508080.4704,203126.3132
507000,202000,-7500,508080.4704,203126.3132
507000,202000,-8500,508080.4704,203126.3132
507000,202000,-9500,508080.4704,203126.3132
507000,202000,-10500,508080.4704,203126.3132
507000,202000,-11500,508080.4704,203126.3132
509000,202000,-5500,509893.0859,203971.5497
509000,202000,-6500,509893.0859,203971.5497
509000,202000,-7500,509893.0859,203971.5497
509000,202000,-8500,509893.0859,203971.5497
509000,202000,-9500,509893.0859,203971.5497
509000,202000,-10500,509893.0859,203971.5497
509000,202000,-11500,509893.0859,203971.5497
511000,202000,-5500,511705.7015,204816.7862
511000,202000,-6500,511705.7015,204816.7862
511000,202000,-7500,511705.7015,204816.7862
511000,202000,-8500,511705.7015,204816.7862
511000,202000,-9500,511705.7015,204816.7862
511000,202000,-10500,511705.7015,204816.7862
511000,202000,-11500,511705.7015,204816.7862
513000,202000,-5500,513518.3171,205662.0227
513000,202000,-6500,513518.3171,205662.0227
513000,202000,-7500,513518.3171,205662.0227
513000,202000,-8500,513518.3171,205662.0227
513000,202000,-9500,513518.3171,205662.0227
513000,202000,-10500,513518.3171,205662.0227
513000,202000,-11500,513518.3171,205662.0227
497000,204000,-5500,498172.156,200712.7461
497000,204000,-6500,498172.156,200712.7461
497000,204000,-7500,498172.156,200712.7461
497000,204000,-8500,498172.156,200712.7461
497000,204000,-9500,498172.156,200712.7461
497000,204000,-10500,498172.156,200712.7461
497000,204000,-11500,498172.156,200712.7461
499000,204000,-5500,499984.7715,201557.9826
499000,204000,-6500,499984.7715,201557.9826
499000,204000,-7500,499984.7715,201557.9826
499000,204000,-8500,499984.7715,201557.9826
499000,204000,-9500,499984.7715,201557.9826
499000,204000,-10500,499984.7715,201557.9826
499000,204000,-11500,499984.7715,201557.9826
501000,204000,-5500,501797.3871,202403.2192
501000,204000,-6500,501797.3871,202403.2192
501000,204000,-7500,501797.3871,202403.2192
501000,204000,-8500,501797.3871,202403.2192
501000,204000,-9500,501797.3871,202403.2192
501000,204000,-10500,501797.3871,202403.2192
501000,204000,-11500,501797.3871,202403.2192
503000,204000,-5500,503610.0027,203248.4557
503000,204000,-6500,503610.0027,203248.4557
503000,204000,-7500,503610.0027,203248.4557
503000,204000,-8500,503610.0027,203248.4557
503000,204000,-9500,503610.0027,203248.4557
503000,204000,-10500,503610.0027,203248.4557
503000,204000,-11500,503610.0027,203248.4557
505000,204000,-5500,505422.6183,204093.6922
505000,204000,-6500,505422.6183,204093.6922
505000,204000,-7500,505422.6183,204093.6922
505000,204000,-8500,505422.6183,204093.6922
505000,204000,-9500,505422.6183,204093.6922
505000,204000,-10500,505422.6183,204093.6922
505000,204000,-11500,505422.6183,204093.6922
507000,204000,-5500,507235.2338,204938.9287
507000,204000,-6500,507235.2338,204938.9287
507000,204000,-7500,507235.2338,204938.9287
507000,204000,-8500,507235.2338,204938.9287
507000,204000,-9500,507235.2338,204938.9287
507000,204000,-10500,507235.2338,204938.9287
507000,204000,-11500,507235.2338,204938.9287
509000,204000,-5500,509047.8494,205784.1653
509000,204000,-6500,509047.8494,205784.1653
509000,204000,-7500,509047.8494,205784.1653
509000,204000,-8500,509047.8494,205784.1653
509000,204000,-9500,509047.8494,205784.1653
509000,204000,-10500,509047.8494,205784.1653
509000,204000,-11500,509047.8494,205784.1653
511000,204000,-5500,510860.465,206629.4018
511000,204000,-6500,510860.465,206629.4018
511000,204000,-7500,510860.465,206629.4018
511000,204000,-8500,510860.465,206629.4018
511000,204000,-9500,510860.465,206629.4018
511000,204000,-10500,510860.465,206629.4018
511000,204000,-11500,510860.465,206629.4018
513000,204000,-5500,512673.0806,207474.6383
513000,204000,-6500,512673.0806,207474.6383
513000,204000,-7500,512673.0806,207474.6383
513000,204000,-8500,512673.0806,207474.6383
513000,204000,-9500,512673.0806,207474.6383
513000,204000,-10500,512673.0806,207474.6383
513000,204000,-11500,512673.0806,207474.6383
