master,pair,station,lagtime,coefficient,phase,ttmaster,ttpair,dt
417,459,SIL06,-0.001688046,0.9610739,P,2.03,2.08,0.05
417,459,SIL05,-0.056504097,0.736274351,S,2.19,2.32,0.13
417,459,SIL05,0.011846795,0.851325846,P,2.52,2.49,-0.03
417,459,SIL02,-0.138338865,0.478568234,P,3.46,3.71,0.25
417,459,SIL02,-0.036401225,0.566244331,S,2.28,2.28,0
417,459,NIL08,-0.013105077,0.981954888,S,2.24,2.35,0.11
417,459,NIL08,-0.018455991,0.766709598,P,2.9,2.65,-0.25
417,502,SIL07,-0.010493735,0.525907744,P,2.17,2.19,0.02
417,502,SIL06,0.00649589,0.914643814,P,3.69,3.82,0.13
417,502,SIL08,0.094754695,0.677710504,P,2.35,2.31,-0.04
417,502,SIL08,-0.088503064,0.777999263,S,2.03,2.08,0.05
417,502,SIL05,0.028195608,0.656108347,P,2.19,2.32,0.13
417,502,NIL10,-0.063676966,0.477555787,S,2.52,2.49,-0.03
417,502,NIL10,0.003578281,0.738776773,P,3.46,3.71,0.25
417,502,NIL09,-0.007616258,0.504270007,S,2.28,2.28,0
417,502,NIL09,-0.078947375,0.712674356,P,2.24,2.35,0.11
417,502,NIL08,-0.008916121,0.628980012,S,2.9,2.65,-0.25
417,502,NIL08,-0.033816354,0.597822981,P,4.52,4.41,-0.11
417,502,NIL06,0.060416706,0.492159757,S,2.79,2.78,-0.01
417,502,NIL06,-0.015969578,0.743970084,P,3.05,3.17,0.12
417,502,NIL03,-0.071443524,0.575171491,P,6.34,6.32,-0.02
417,502,NIL03,-0.013438271,0.643845072,S,3.87,3.71,-0.16
417,502,NIL04,-0.049541774,0.527847306,P,3.41,3.41,0
417,478,SIL06,-0.159288935,0.586862692,P,2.17,2.19,0.02
417,478,SIL06,-0.082213835,0.506326751,S,3.69,3.82,0.13
417,478,SIL08,0.032681263,0.392740713,S,2.35,2.31,-0.04
417,478,SIL08,-0.038227375,0.686002529,P,2.03,2.08,0.05
417,478,SIL05,0.110404546,0.687624123,S,2.19,2.32,0.13
417,478,SIL05,0.158816915,0.520137294,P,2.52,2.49,-0.03
417,516,SIL04,0.039024767,0.465516828,S,2.17,2.19,0.02
417,516,SIL04,-0.026919775,0.725496003,P,3.69,3.82,0.13
417,516,SIL08,0.036720977,0.444470171,P,2.35,2.31,-0.04
417,516,SIL08,-0.083267702,0.540176993,S,2.03,2.08,0.05
417,516,SIL06,0.015290091,0.940823029,P,2.19,2.32,0.13
417,516,SIL07,-0.114981512,0.404928942,P,2.52,2.49,-0.03
417,516,SIL05,0.022723873,0.81453276,P,3.46,3.71,0.25
417,516,SIL05,0.132931108,0.567924309,S,2.28,2.28,0
417,516,SIL01,-0.141484273,0.507012886,P,2.24,2.35,0.11
417,516,SIL02,-0.012920068,0.443102237,P,2.9,2.65,-0.25
417,516,SIL02,-0.022020397,0.487237258,S,4.52,4.41,-0.11
417,516,SIL03,0.000571549,0.58839667,S,2.79,2.78,-0.01
417,516,SIL03,-0.01410747,0.588393142,P,3.05,3.17,0.12
417,516,NIL10,0.111411716,0.652319724,S,6.34,6.32,-0.02
417,516,NIL10,0.043971896,0.796824729,P,3.87,3.71,-0.16
417,516,NIL09,-0.095747482,0.824919028,S,3.41,3.41,0
417,516,NIL09,-0.067631358,0.726895622,P,4.19,3.76,-0.43
417,516,NIL08,0.010623574,0.838235165,P,2.03,2.03,0
417,516,NIL08,0.039393194,0.88051151,S,2.35,2.28,-0.07
417,516,NIL06,0.11432569,0.475606925,S,3.69,3.82,0.13
417,516,NIL06,-0.046515687,0.766741334,P,2.19,2.16,-0.03
417,516,NIL03,0.129954568,0.457307565,S,2.52,2.48,-0.04
417,516,NIL03,0.102359729,0.482468318,P,4.33,4.21,-0.12
417,516,NIL04,0.014386359,0.886941114,P,3.46,3.56,0.1
417,516,NIL02,0.109356999,0.351899881,P,2.28,2.2,-0.08
417,519,SIL07,-0.071802893,0.476292962,P,2.17,2.19,0.02
417,519,SIL06,0.003873814,0.963663894,P,3.69,3.82,0.13
417,519,SIL08,-0.02869603,0.755394265,P,2.35,2.31,-0.04
417,519,SIL08,-0.014806971,0.804181438,S,2.03,2.08,0.05
417,519,SIL04,-0.142403958,0.376251438,S,2.19,2.32,0.13
417,519,SIL04,0.033582273,0.572475016,P,2.52,2.49,-0.03
417,519,SIL05,0.003788384,0.716305014,P,3.46,3.71,0.25
417,519,SIL01,0.033948116,0.5452041,S,2.28,2.28,0
417,519,SIL01,-0.109000774,0.79431638,P,2.24,2.35,0.11
417,519,SIL02,-0.114935489,0.404349041,S,2.9,2.65,-0.25
417,519,SIL02,-0.102179446,0.550107565,P,4.52,4.41,-0.11
417,519,SIL03,-0.079310022,0.500157033,P,2.79,2.78,-0.01
417,519,SIL03,0.048911262,0.568290051,S,3.05,3.17,0.12
417,519,NIL10,0.123698643,0.440972132,P,6.34,6.32,-0.02
417,519,NIL09,-0.030165673,0.731857261,S,3.87,3.71,-0.16
417,519,NIL09,-0.079987335,0.755478221,P,3.41,3.41,0
417,519,NIL08,0.088952486,0.52657402,S,4.19,3.76,-0.43
417,519,NIL08,0.012694183,0.840445222,P,2.03,2.03,0
417,519,NIL06,0.104268595,0.491982043,S,2.35,2.28,-0.07
417,519,NIL06,0.009939156,0.919754336,P,3.69,3.82,0.13
417,519,NIL03,-0.034917959,0.657755025,P,2.19,2.16,-0.03
417,519,NIL04,0.199979923,0.369935716,S,2.52,2.48,-0.04
417,519,NIL04,0.018658967,0.582447339,P,4.33,4.21,-0.12
417,522,SIL04,-0.008201167,0.209584805,P,2.17,2.19,0.02
417,522,SIL06,0.053897008,0.623914333,P,3.69,3.82,0.13
417,522,SIL06,-0.171515303,0.743053412,S,2.35,2.31,-0.04
417,522,SIL07,-0.113107204,0.599594918,P,2.03,2.08,0.05
417,522,SIL05,-0.046466328,0.540857851,P,2.19,2.32,0.13
417,522,SIL02,-0.050403205,0.459449998,P,2.52,2.49,-0.03
417,522,SIL02,-0.103627402,0.520948133,S,3.46,3.71,0.25
417,522,SIL03,-0.090368422,0.421264505,P,2.28,2.28,0
417,522,NIL10,0.006544428,0.358243746,S,2.24,2.35,0.11
417,522,NIL10,-0.121852004,0.543286695,P,2.9,2.65,-0.25
417,522,NIL09,-0.037477366,0.63623215,S,4.52,4.41,-0.11
417,522,NIL09,-0.039359943,0.760411548,P,2.79,2.78,-0.01
417,522,NIL08,-0.007897568,0.719606756,S,3.05,3.17,0.12
417,522,NIL08,-0.060810733,0.625031225,P,6.34,6.32,-0.02
417,522,NIL04,0.174294613,0.362689842,P,3.87,3.71,-0.16
417,490,SIL07,-0.084289332,0.553515895,P,2.17,2.19,0.02
417,490,SIL08,-0.056995262,0.519684466,P,3.69,3.82,0.13
417,490,SIL08,-0.038351056,0.686060501,S,2.35,2.31,-0.04
417,490,SIL06,-0.053280147,0.692553424,S,2.03,2.08,0.05
417,490,SIL06,0.008743911,0.944225715,P,2.19,2.32,0.13
417,490,SIL04,0.150439643,0.784344499,S,2.52,2.49,-0.03
417,490,SIL04,0.013557531,0.596433077,P,3.46,3.71,0.25
417,490,SIL05,0.117416917,0.516611555,S,2.28,2.28,0
417,490,SIL05,0.019926448,0.639664487,P,2.24,2.35,0.11
417,490,SIL01,0.14991195,0.462026183,S,2.9,2.65,-0.25
417,490,SIL01,0.021653437,0.300498627,P,4.52,4.41,-0.11
417,490,SIL02,-0.001375181,0.434574681,P,2.79,2.78,-0.01
417,490,SIL02,0.071483365,0.465541655,S,3.05,3.17,0.12
417,490,SIL03,0.036972047,0.507502614,S,6.34,6.32,-0.02
417,490,SIL03,-0.020428891,0.716939447,P,3.87,3.71,-0.16
417,490,NIL10,0.056699124,0.59650186,P,3.41,3.41,0
417,490,NIL09,-0.050389272,0.43370403,S,4.19,3.76,-0.43
417,490,NIL09,-0.031500511,0.599859401,P,2.03,2.03,0
417,490,NIL08,0.047933623,0.906987781,S,2.35,2.28,-0.07
417,490,NIL08,0.052278816,0.721036968,P,3.69,3.82,0.13
417,490,NIL06,0.167752,0.467061673,S,2.19,2.16,-0.03
417,490,NIL06,0.014178027,0.735777691,P,2.52,2.48,-0.04
417,490,NIL03,0.171752987,0.536127219,S,4.33,4.21,-0.12
417,490,NIL03,-0.016258129,0.600685986,P,3.46,3.56,0.1
417,490,NIL04,0.049589903,0.473263368,S,2.28,2.2,-0.08
417,490,NIL04,0.031808839,0.387227822,P,2.24,2.29,0.05
417,490,NIL02,0.064282927,0.646137522,P,4.49,4.39,-0.1
417,493,SIL07,0.041387143,0.60583835,P,2.17,2.19,0.02
417,493,SIL06,3.15E-05,0.957528455,P,3.69,3.82,0.13
417,493,SIL08,0.066716683,0.773549986,P,2.35,2.31,-0.04
417,493,SIL04,0.132585638,0.697557762,S,2.03,2.08,0.05
417,493,SIL04,0.094257674,0.449386936,P,2.19,2.32,0.13
417,493,SIL05,0.038539433,0.689981505,P,2.52,2.49,-0.03
417,493,SIL05,0.112363952,0.60425453,S,3.46,3.71,0.25
417,493,SIL02,-0.093291906,0.541321235,S,2.28,2.28,0
417,493,SIL02,-0.015993108,0.473474504,P,2.24,2.35,0.11
417,493,SIL03,-0.037514128,0.752740979,P,2.9,2.65,-0.25
417,493,NIL10,0.041664768,0.51343039,S,4.52,4.41,-0.11
417,493,NIL10,0.007012158,0.77002547,P,2.79,2.78,-0.01
417,493,NIL08,0.041800771,0.8243391,S,3.05,3.17,0.12
417,493,NIL08,0.016703387,0.792803409,P,6.34,6.32,-0.02
417,493,NIL06,0.139329799,0.510677308,S,3.87,3.71,-0.16
417,493,NIL06,-0.025458033,0.520686082,P,3.41,3.41,0
417,493,NIL03,0.08994362,0.542062344,S,4.19,3.76,-0.43
417,493,NIL03,0.0521984,0.6310151,P,2.03,2.03,0
417,493,NIL02,-0.088376546,0.482272288,P,2.35,2.28,-0.07
417,498,SIL07,-0.112692526,0.522401121,P,2.17,2.19,0.02
417,498,SIL08,0.036803723,0.808968217,P,3.69,3.82,0.13
417,498,SIL08,0.000628374,0.66842355,S,2.35,2.31,-0.04
417,498,SIL05,-0.111488546,0.520088079,S,2.03,2.08,0.05
417,498,SIL05,0.004035649,0.625401573,P,2.19,2.32,0.13
417,498,SIL02,-0.003301848,0.284128333,S,2.52,2.49,-0.03
417,498,SIL02,0.149288532,0.340288936,P,3.46,3.71,0.25
417,498,NIL10,0.010068338,0.658639945,P,2.28,2.28,0
418,542,NIL06,-0.004803397,0.717874097,S,2.17,2.19,0.02
418,542,NIL06,0.02438182,0.718194457,P,3.69,3.82,0.13
418,542,NIL07,-0.095789256,0.478603559,P,2.35,2.31,-0.04
418,542,NIL09,0.01292387,0.817593477,P,2.03,2.08,0.05
418,542,NIL08,-0.066720719,0.775707846,P,2.19,2.32,0.13
418,542,SIL02,0.077461508,0.723458468,P,2.52,2.49,-0.03
418,542,NIL04,0.066191463,0.686909177,P,3.46,3.71,0.25
418,471,NIL06,-0.071370079,0.644821194,P,2.17,2.19,0.02
418,471,NIL06,0.046436055,0.747354228,S,3.69,3.82,0.13
418,471,NIL07,-0.071643475,0.459496938,S,2.35,2.31,-0.04
418,471,NIL07,0.040242522,0.894304165,P,2.03,2.08,0.05
418,471,NIL09,0.03295135,0.781542514,P,2.19,2.32,0.13
418,471,NIL08,-0.004886123,0.941198715,P,2.52,2.49,-0.03
418,471,SIL02,0.023164197,0.780187702,P,3.46,3.71,0.25
418,471,NIL04,-0.103634441,0.566928549,S,2.28,2.28,0
418,471,NIL04,0.016061272,0.578448704,P,2.24,2.35,0.11
418,485,NIL06,0.005516291,0.619815755,S,2.17,2.19,0.02
418,485,NIL06,0.040991749,0.498236894,P,3.69,3.82,0.13
418,485,NIL07,-0.035538565,0.736851077,P,2.35,2.31,-0.04
418,485,NIL07,-0.004243071,0.68355459,S,2.03,2.08,0.05
418,485,NIL08,0.028146825,0.94957079,P,2.19,2.32,0.13
418,485,SIL02,0.087350605,0.792821406,P,2.52,2.49,-0.03
418,419,NIL06,0.021258111,0.926452767,S,2.17,2.19,0.02
418,419,NIL06,-0.001129584,0.938625448,P,3.69,3.82,0.13
418,419,NIL07,-0.007446433,0.913933425,P,2.35,2.31,-0.04
418,419,NIL07,0.032965147,0.71191057,S,2.03,2.08,0.05
418,419,NIL09,-0.02232085,0.923365749,P,2.19,2.32,0.13
418,419,NIL09,-0.001994973,0.80384281,S,2.52,2.49,-0.03
418,419,NIL08,-0.018341409,0.925714787,P,3.46,3.71,0.25
418,481,NIL06,0.025085582,0.801710237,P,2.17,2.19,0.02
418,481,NIL06,-0.125637564,0.414051275,S,3.69,3.82,0.13
418,481,NIL07,0.114618524,0.744036372,P,2.35,2.31,-0.04
418,481,NIL07,0.155647844,0.425607286,S,2.03,2.08,0.05
418,481,NIL09,0.014217655,0.685037572,P,2.19,2.32,0.13
418,481,NIL09,-0.02943439,0.704295162,S,2.52,2.49,-0.03
418,481,NIL08,-0.022464237,0.911329158,P,3.46,3.71,0.25
418,481,SIL02,0.096457828,0.814040652,P,2.28,2.28,0
418,481,NIL04,0.07339133,0.679253359,P,2.24,2.35,0.11
418,530,NIL06,-0.062935545,0.579931746,P,2.17,2.19,0.02
418,530,NIL06,-0.053533187,0.802474053,S,3.69,3.82,0.13
418,530,NIL07,0.06657554,0.456897491,S,2.35,2.31,-0.04
418,530,NIL07,-0.033591343,0.824740828,P,2.03,2.08,0.05
418,530,NIL09,0.039803723,0.478098137,P,2.19,2.32,0.13
418,530,NIL08,-0.016524478,0.809798757,P,2.52,2.49,-0.03
418,530,NIL04,-0.021581325,0.708531016,S,3.46,3.71,0.25
418,530,NIL04,0.070647856,0.522807556,P,2.28,2.28,0
418,527,NIL06,0.077280078,0.446289479,P,2.17,2.19,0.02
418,527,NIL06,-0.166895246,0.435459852,S,3.69,3.82,0.13
418,527,NIL07,0.034951495,0.752115889,P,2.35,2.31,-0.04
418,527,NIL07,0.000956026,0.414318133,S,2.03,2.08,0.05
418,527,NIL09,0.016378976,0.766519574,P,2.19,2.32,0.13
418,527,NIL09,0.016907426,0.640797164,S,2.52,2.49,-0.03
418,527,NIL08,-0.020316728,0.785998371,P,3.46,3.71,0.25
418,527,NIL04,0.069370645,0.606605629,P,2.28,2.28,0
418,455,NIL06,-0.038370501,0.533861834,S,2.17,2.19,0.02
418,455,NIL06,-0.04390674,0.626664006,P,3.69,3.82,0.13
418,455,NIL07,0.002155852,0.800510093,P,2.35,2.31,-0.04
418,455,NIL09,-0.008718846,0.641062741,P,2.03,2.08,0.05
418,455,NIL04,0.017122331,0.722043397,S,2.19,2.32,0.13
418,455,NIL04,0.063786445,0.507256484,P,2.52,2.49,-0.03
418,531,NIL06,-0.033671133,0.879373172,S,2.17,2.19,0.02
418,531,NIL06,-0.057517483,0.553695951,P,3.69,3.82,0.13
418,531,NIL07,0.065366253,0.516276619,S,2.35,2.31,-0.04
418,531,NIL07,0.003426093,0.692987282,P,2.03,2.08,0.05
418,531,NIL09,-0.004210693,0.701351123,P,2.19,2.32,0.13
418,531,NIL09,-0.081158741,0.574410213,S,2.52,2.49,-0.03
418,531,NIL08,-0.022521513,0.727715907,P,3.46,3.71,0.25
418,531,NIL04,0.002196783,0.731139233,S,2.28,2.28,0
418,531,NIL04,-0.056862985,0.465136278,P,2.24,2.35,0.11
418,439,NIL06,-0.150501218,0.665185607,S,2.17,2.19,0.02
418,439,NIL06,-0.050799234,0.583524531,P,3.69,3.82,0.13
418,439,NIL07,0.046290983,0.630059376,S,2.35,2.31,-0.04
418,439,NIL07,0.003020247,0.794168055,P,2.03,2.08,0.05
418,439,NIL09,-0.016813659,0.940646524,P,2.19,2.32,0.13
418,439,NIL09,0.003233064,0.750411459,S,2.52,2.49,-0.03
418,439,NIL08,0.042943293,0.790573893,P,3.46,3.71,0.25
418,439,SIL02,0.069964437,0.783364656,P,2.28,2.28,0
418,439,NIL04,-0.001588483,0.453237078,S,2.24,2.35,0.11
418,439,NIL04,-0.034826707,0.388265629,P,2.9,2.65,-0.25
418,438,NIL06,-0.064466332,0.4865019,P,2.17,2.19,0.02
418,438,NIL06,-0.16888538,0.601946119,S,3.69,3.82,0.13
418,438,NIL07,0.032946315,0.915190132,P,2.35,2.31,-0.04
418,438,NIL07,0.089764802,0.41934751,S,2.03,2.08,0.05
418,438,NIL09,0.022495307,0.90489558,P,2.19,2.32,0.13
418,438,NIL09,-0.031984783,0.443404377,S,2.52,2.49,-0.03
418,438,NIL08,-0.016547851,0.845548729,P,3.46,3.71,0.25
418,438,NIL04,0.024081137,0.634702014,P,2.28,2.28,0
418,482,NIL06,-2.20E-05,0.460347063,S,2.17,2.19,0.02
418,482,NIL06,0.029524165,0.762830455,P,3.69,3.82,0.13
418,482,NIL07,-0.008998793,0.636152057,P,2.35,2.31,-0.04
418,482,NIL07,0.116496721,0.400844906,S,2.03,2.08,0.05
418,482,NIL09,0.021551468,0.736555319,P,2.19,2.32,0.13
418,482,NIL08,-0.002645562,0.954581765,P,2.52,2.49,-0.03
418,458,NIL06,0.029615557,0.866751618,P,2.17,2.19,0.02
418,458,NIL06,-0.004587247,0.5270621,S,3.69,3.82,0.13
418,458,NIL07,0.054688029,0.703356959,P,2.35,2.31,-0.04
418,458,NIL07,0.062640082,0.463945502,S,2.03,2.08,0.05
418,458,NIL09,-0.025230404,0.861084486,P,2.19,2.32,0.13
418,458,NIL08,-0.058804165,0.768652516,P,2.52,2.49,-0.03
418,458,NIL04,-0.003926368,0.603827805,P,3.46,3.71,0.25
418,474,NIL06,-0.026698222,0.693710558,P,2.17,2.19,0.02
418,474,NIL07,0.091600625,0.472700595,S,3.69,3.82,0.13
418,474,NIL07,0.047806423,0.875450656,P,2.35,2.31,-0.04
418,474,NIL09,0.054862567,0.615729039,P,2.03,2.08,0.05
418,474,NIL08,-0.026048499,0.789770769,P,2.19,2.32,0.13
418,474,NIL04,-0.001739066,0.587539093,S,2.52,2.49,-0.03
418,474,NIL04,-0.102987593,0.690927262,P,3.46,3.71,0.25
418,474,SIL02,0.072032883,0.822972238,P,2.28,2.28,0
418,476,NIL06,-0.024264507,0.599154514,S,2.17,2.19,0.02
418,476,NIL06,-0.057653653,0.638701589,P,3.69,3.82,0.13
418,476,NIL07,-0.083674038,0.438856801,S,2.35,2.31,-0.04
418,476,NIL07,0.031787156,0.916738855,P,2.03,2.08,0.05
418,476,NIL09,0.018617488,0.768442622,P,2.19,2.32,0.13
418,476,NIL09,-0.011188862,0.581375898,S,2.52,2.49,-0.03
418,476,NIL08,0.003572509,0.938069603,P,3.46,3.71,0.25
418,476,NIL04,-0.119798484,0.74345239,S,2.28,2.28,0
418,476,NIL04,0.029765656,0.711315415,P,2.24,2.35,0.11
418,476,SIL02,0.0085928,0.757743765,P,2.9,2.65,-0.25
419,485,NIL06,-0.016918431,0.718492102,S,2.17,2.19,0.02
419,485,NIL06,0.034512416,0.415300564,P,3.69,3.82,0.13
419,485,NIL07,-0.027368428,0.789233857,P,2.35,2.31,-0.04
419,485,NIL07,-0.178423183,0.475652846,S,2.03,2.08,0.05
419,485,NIL08,0.113326768,0.610107756,S,2.19,2.32,0.13
419,485,NIL08,0.046626896,0.885540937,P,2.52,2.49,-0.03
419,471,NIL06,0.025611262,0.661334253,S,2.17,2.19,0.02
419,471,NIL06,-0.06620608,0.633735396,P,3.69,3.82,0.13
419,471,NIL07,0.047746894,0.906761151,P,2.35,2.31,-0.04
419,471,NIL07,0.097661454,0.231522176,S,2.03,2.08,0.05
419,471,NIL09,0.056867759,0.791384965,P,2.19,2.32,0.13
419,471,NIL08,0.022249226,0.408538638,S,2.52,2.49,-0.03
419,471,NIL08,0.013665182,0.907662236,P,3.46,3.71,0.25
419,531,NIL06,-0.053829944,0.886543977,S,2.17,2.19,0.02
419,531,NIL06,-0.053753817,0.636846361,P,3.69,3.82,0.13
419,531,NIL07,0.010179337,0.764325545,P,2.35,2.31,-0.04
419,531,NIL07,-0.043930141,0.301734443,S,2.03,2.08,0.05
419,531,NIL09,0.020148042,0.693011542,P,2.19,2.32,0.13
419,531,NIL09,-0.084608557,0.554547883,S,2.52,2.49,-0.03
419,531,NIL08,0.151299046,0.545913003,S,3.46,3.71,0.25
419,531,NIL08,-0.003958662,0.837596574,P,2.28,2.28,0
419,481,NIL06,-0.149579536,0.456485764,S,2.17,2.19,0.02
419,481,NIL06,0.025244461,0.643188596,P,3.69,3.82,0.13
419,481,NIL07,0.122446526,0.683724884,P,2.35,2.31,-0.04
419,481,NIL07,0.187337262,0.414979888,S,2.03,2.08,0.05
419,481,NIL09,0.039491671,0.725282912,P,2.19,2.32,0.13
419,481,NIL09,-0.031531339,0.567897238,S,2.52,2.49,-0.03
419,481,NIL08,0.0332231,0.582567605,S,3.46,3.71,0.25
419,481,NIL08,-0.00426022,0.962352216,P,2.28,2.28,0
419,435,NIL06,-0.125936538,0.533673597,S,2.17,2.19,0.02
419,435,NIL06,-0.055423007,0.493741527,P,3.69,3.82,0.13
419,435,NIL07,-0.004004118,0.803080708,P,2.35,2.31,-0.04
419,435,NIL07,-0.182241106,0.381371849,S,2.03,2.08,0.05
419,435,NIL08,0.088852369,0.496797717,S,2.19,2.32,0.13
419,435,NIL08,0.020244228,0.805255604,P,2.52,2.49,-0.03
419,438,NIL06,-0.19164644,0.672130109,S,2.17,2.19,0.02
419,438,NIL06,-0.056405581,0.503090517,P,3.69,3.82,0.13
419,438,NIL07,0.040913673,0.921106991,P,2.35,2.31,-0.04
419,438,NIL07,-0.022381691,0.404464267,S,2.03,2.08,0.05
419,438,NIL09,0.044337835,0.869513561,P,2.19,2.32,0.13
419,438,NIL09,-0.044776012,0.281263925,S,2.52,2.49,-0.03
419,438,NIL08,-0.005390938,0.657107586,S,3.46,3.71,0.25
419,438,NIL08,0.002168987,0.886208801,P,2.28,2.28,0
419,542,NIL06,-0.15617298,0.691039096,S,2.17,2.19,0.02
419,542,NIL06,0.023605153,0.607380596,P,3.69,3.82,0.13
419,542,NIL07,-0.002008317,0.50219096,P,2.35,2.31,-0.04
419,542,NIL09,0.036749062,0.769541977,P,2.03,2.08,0.05
419,542,NIL08,0.133004519,0.251224944,S,2.19,2.32,0.13
419,542,NIL08,-0.046562734,0.859525002,P,2.52,2.49,-0.03
419,439,NIL06,-0.172950216,0.728944474,S,2.17,2.19,0.02
419,439,NIL06,-0.04861651,0.636810059,P,3.69,3.82,0.13
419,439,NIL07,0.094928738,0.762003916,P,2.35,2.31,-0.04
419,439,NIL07,-0.063962554,0.349121689,S,2.03,2.08,0.05
419,439,NIL09,0.005361101,0.944415363,P,2.19,2.32,0.13
419,439,NIL09,0.008953717,0.651282144,S,2.52,2.49,-0.03
419,439,NIL08,0.084830578,0.577732143,S,3.46,3.71,0.25
419,439,NIL08,0.061324467,0.773601136,P,2.28,2.28,0
419,527,NIL06,-0.043524509,0.535975595,S,2.17,2.19,0.02
419,527,NIL06,0.077548745,0.410954272,P,3.69,3.82,0.13
419,527,NIL07,0.042724928,0.853773642,P,2.35,2.31,-0.04
419,527,NIL07,-0.018064985,0.341163691,S,2.03,2.08,0.05
419,527,NIL09,0.04024807,0.760904269,P,2.19,2.32,0.13
419,527,NIL09,0.020909601,0.623990451,S,2.52,2.49,-0.03
419,527,NIL08,0.072028358,0.417608313,S,3.46,3.71,0.25
419,527,NIL08,-0.001981839,0.867720304,P,2.28,2.28,0
419,530,NIL06,-0.0737403,0.805771783,S,2.17,2.19,0.02
419,530,NIL06,-0.059204226,0.653703598,P,3.69,3.82,0.13
419,530,NIL07,-0.026551259,0.892198689,P,2.35,2.31,-0.04
419,530,NIL07,-0.041379392,0.33713476,S,2.03,2.08,0.05
419,530,NIL09,0.066304536,0.468536414,P,2.19,2.32,0.13
419,530,NIL08,0.155901163,0.532915375,S,2.52,2.49,-0.03
419,530,NIL08,0.002045998,0.872996693,P,3.46,3.71,0.25
419,458,NIL06,-0.019934001,0.62281382,S,2.17,2.19,0.02
419,458,NIL06,0.029614493,0.814593665,P,3.69,3.82,0.13
419,458,NIL07,0.061595462,0.664745019,P,2.35,2.31,-0.04
419,458,NIL07,-0.059577924,0.257036918,S,2.03,2.08,0.05
419,458,NIL09,-0.002839467,0.948194022,P,2.19,2.32,0.13
419,458,NIL08,0.035560312,0.717366748,S,2.52,2.49,-0.03
419,458,NIL08,-0.038611161,0.835016358,P,3.46,3.71,0.25
419,475,NIL06,-0.138278562,0.452557794,S,2.17,2.19,0.02
419,475,NIL06,-0.041344771,0.627478888,P,3.69,3.82,0.13
419,475,NIL07,0.030933603,0.908703442,P,2.35,2.31,-0.04
419,475,NIL07,0.06876619,0.481308791,S,2.03,2.08,0.05
419,475,NIL09,0.05523379,0.791781693,P,2.19,2.32,0.13
419,475,NIL09,0.000932616,0.611969887,S,2.52,2.49,-0.03
419,475,NIL08,0.035152245,0.50198906,S,3.46,3.71,0.25
419,475,NIL08,0.023592139,0.857388148,P,2.28,2.28,0
419,474,NIL06,-0.023409692,0.717900522,P,2.17,2.19,0.02
419,474,NIL07,0.12230844,0.276536124,S,3.69,3.82,0.13
419,474,NIL07,0.055023271,0.870102265,P,2.35,2.31,-0.04
419,474,NIL09,0.079281726,0.667157289,P,2.03,2.08,0.05
419,474,NIL08,0.077819099,0.363480743,S,2.19,2.32,0.13
419,474,NIL08,-0.007264787,0.890486748,P,2.52,2.49,-0.03
419,476,NIL06,-0.045838581,0.65766019,S,2.17,2.19,0.02
419,476,NIL06,-0.05323574,0.635195574,P,3.69,3.82,0.13
419,476,NIL07,0.039599848,0.91314607,P,2.35,2.31,-0.04
419,476,NIL07,0.195515212,0.261774672,S,2.03,2.08,0.05
419,476,NIL09,0.042994053,0.768743736,P,2.19,2.32,0.13
419,476,NIL09,0.118640015,0.325043323,S,2.52,2.49,-0.03
419,476,NIL08,0.04321025,0.488808547,S,3.46,3.71,0.25
419,476,NIL08,0.022546454,0.887637298,P,2.28,2.28,0
420,521,SIL05,0.002296266,0.518318887,P,2.17,2.19,0.02
420,521,SIL05,-0.027631871,0.562860044,S,3.69,3.82,0.13
420,521,SIL08,-0.066334377,0.592849385,S,2.35,2.31,-0.04
420,521,SIL08,0.091468827,0.553269646,P,2.03,2.08,0.05
420,521,SIL02,0.16551703,0.322076169,P,2.19,2.32,0.13
420,521,SIL02,-0.100227146,0.755674799,S,2.52,2.49,-0.03
420,488,SIL06,0.018473334,0.883822909,P,2.17,2.19,0.02
420,488,SIL05,-0.154787632,0.483043392,S,3.69,3.82,0.13
420,488,SIL05,0.177369587,0.401966638,P,2.35,2.31,-0.04
420,488,SIL08,-0.097830112,0.541506054,S,2.03,2.08,0.05
420,488,SIL08,-0.027702049,0.672927639,P,2.19,2.32,0.13
420,488,SIL02,-0.023792884,0.335176039,P,2.52,2.49,-0.03
420,488,SIL02,-0.036254809,0.61036,S,3.46,3.71,0.25
420,496,SIL06,0.00701209,0.931795368,P,2.17,2.19,0.02
420,496,SIL05,0.059036478,0.536011348,S,3.69,3.82,0.13
420,496,SIL05,0.022759217,0.61285846,P,2.35,2.31,-0.04
420,496,SIL08,0.066363683,0.488123572,S,2.03,2.08,0.05
420,496,SIL08,0.055479117,0.790108627,P,2.19,2.32,0.13
420,496,SIL02,0.105579274,0.405456089,P,2.52,2.49,-0.03
420,496,SIL02,0.020077501,0.769742992,S,3.46,3.71,0.25
421,465,SIL01,-0.103211217,0.637303094,P,2.17,2.19,0.02
421,465,SIL01,-0.083140456,0.690630853,S,3.69,3.82,0.13
421,465,NIL10,-0.054632006,0.564385015,P,2.35,2.31,-0.04
421,465,SIL02,0.021538373,0.566523859,S,2.03,2.08,0.05
421,465,SIL02,-0.014656729,0.718290297,P,2.19,2.32,0.13
421,465,SIL04,-0.082270009,0.520945527,S,2.52,2.49,-0.03
